Date,Trips,AvgDuration,TotalDuration
2017-08-21,1232,581.5633116883117,716486
2017-08-22,1226,657.5203915171289,806120
2017-08-23,1326,593.6930618401207,787237
2017-08-24,1302,568.983870967742,740817
2017-08-25,1274,678.3987441130298,864280
2017-08-26,916,980.1342794759826,897803
2017-08-27,980,2120.0071428571428,2077607
2017-08-28,1176,525.4897959183673,617976
2017-08-29,762,484.0853018372703,368873
2017-08-30,1292,475.46904024767804,614306
2017-08-31,1265,2018.581818181818,2553506
2017-09-01,1110,581.1810810810811,645111
2017-09-02,645,4116.37984496124,2655065
2017-09-03,563,905.5790408525755,509841
2017-09-04,902,1471.2727272727273,1327088
2017-09-05,1180,487.50254237288135,575253
2017-09-06,882,683.0600907029478,602459
2017-09-07,1278,905.670579029734,1157447
2017-09-08,1300,649.0861538461538,843812
2017-09-09,953,1322.5068205666316,1260349
2017-09-10,976,1113.6045081967213,1086878
2017-09-11,1308,529.5007645259939,692587
2017-09-12,1337,486.5474943904263,650514
2017-09-13,1228,505.7442996742671,621054
2017-09-14,1295,622.2540540540541,805819
2017-09-15,1342,534.3196721311475,717057
2017-09-16,1009,870.7195242814668,878556
2017-09-17,1000,860.333,860333
2017-09-18,1236,555.9773462783171,687188
2017-09-19,1105,572.7420814479638,632880
2017-09-20,1332,565.1216216216217,752742
2017-09-21,1346,551.2362555720654,741964
2017-09-22,1303,633.4443591711436,825378
2017-09-23,1077,829.1903435468895,893038
2017-09-24,962,836.4594594594595,804674
2017-09-25,1215,637.9325102880658,775088
2017-09-26,841,578.1700356718193,486241
2017-09-27,1110,631.2774774774775,700718
2017-09-28,1201,547.721898417985,657814
2017-09-29,1198,494.06510851419034,591890
2017-09-30,885,710.7344632768362,629000
